"simple_id"	"p_val"	"avg_log2FC"	"pct.1"	"pct.2"	"p_val_adj"	"cluster"	"gene"	"proximity"
"P:r1@TANGO2"	8.47319005806034e-08	1.4430215318973	0.333	0.147	0.00636480617591319	"10"	"TANGO2"	"P"
"P:r1@PDK2"	8.60108532702808e-08	1.02001168968179	0.527	0.276	0.00646087726510368	"10"	"PDK2"	"P"
"P:r1@MAN1A1"	8.72290808905464e-08	0.566009013294416	0.669	0.541	0.00655238686925517	"9"	"MAN1A1"	"P"
"P:r1@SYT11"	8.89168125999697e-08	1.42377726844188	0.43	0.225	0.00667916421207192	"10"	"SYT11"	"P"
"P:r1@NUP37"	9.04951685013053e-08	0.64283874979097	0.517	0.368	0.00679772557231255	"9"	"NUP37"	"P"
"P:r1@TAB2"	9.11708832056908e-08	1.31506330408994	0.387	0.181	0.00684848323376188	"10"	"TAB2"	"P"
"P:r1@TRIO"	9.29865189774879e-08	1.19583901210893	0.441	0.224	0.00698486834603196	"10"	"TRIO"	"P"
"P:r1@NDST1"	9.35004761611963e-08	1.20896025705043	0.441	0.226	0.00702347526780058	"10"	"NDST1"	"P"
"P:r1@HPS3"	9.38184629835079e-08	1.01982769686794	0.31	0.186	0.00704736148393217	"9"	"HPS3"	"P"
"P:r1@CEP290"	9.73790775900106e-08	0.913774456287177	0.302	0.176	0.00731482417132883	"9"	"CEP290"	"P"
"P:r1@PRR13,r1@AC023509.1"	1.0030935037393e-07	0.52725419292488	0.946	0.821	0.00753493747203853	"10"	"PRR13,r1@AC023509.1"	"P"
"P:r1@ADDG0X136251004.R,r1@MAP7D3"	1.04041316801014e-07	1.06119336326501	0.645	0.457	0.00781527159414178	"10"	"ADDG0X136251004.R,r1@MAP7D3"	"P"
"P:r1@ETS1"	1.04991751096597e-07	1.06970695348957	0.495	0.268	0.00788666536712307	"10"	"ETS1"	"P"
"P:r1@FNDC3B"	1.09602447908094e-07	0.676283142117415	0.806	0.677	0.0082330070795123	"10"	"FNDC3B"	"P"
"P:r1@CFAP300"	1.11716390207291e-07	0.926650991874533	0.293	0.17	0.00839180008320106	"9"	"CFAP300"	"P"
"P:r2@LIMA1"	1.12288081492123e-07	1.88936050457518	0.312	0.133	0.0084347438174438	"10"	"LIMA1"	"P"
"P:r1@KAZALD1"	1.16786976725233e-07	1.52741670840628	0.323	0.14	0.00877268733066935	"10"	"KAZALD1"	"P"
"P:r1@ALPK2"	1.19103773707148e-07	1.75826057746859	0.258	0.095	0.00894671816955981	"10"	"ALPK2"	"P"
"P:r1@SNTA1"	1.19523295779474e-07	0.895990040834591	0.624	0.377	0.00897823140906678	"10"	"SNTA1"	"P"
"P:r1@FOPNL"	1.19953929652001e-07	0.603765232926056	0.64	0.507	0.00901057933366939	"9"	"FOPNL"	"P"
"P:r1@UCHL1"	1.22919553760071e-07	2.04218280190533	0.647	0.5	0.00923334811979523	"11"	"UCHL1"	"P"
"P:r1@ERC1"	1.24617823887429e-07	0.975202489526465	0.505	0.27	0.00936091707695201	"10"	"ERC1"	"P"
"P:r1@PACS1"	1.27913738504538e-07	1.08778856684188	0.505	0.273	0.00960849629524537	"10"	"PACS1"	"P"
"P:r1@MTHFD1L"	1.2813172922e-07	0.890800425395639	0.624	0.377	0.00962487110381875	"10"	"MTHFD1L"	"P"
"P:r1@LINC01133"	1.29069185861568e-07	0.932887881255881	0.495	0.263	0.00969529003436338	"10"	"LINC01133"	"P"
"P:r1@CD59"	1.29083595084633e-07	1.46662378463007	0.779	0.924	0.00969637241197237	"11"	"CD59"	"P"
"P:r1@TMEM159"	1.30871510943983e-07	1.05193714949291	0.645	0.426	0.0098306752875792	"10"	"TMEM159"	"P"
"P:r1@TMUB1"	1.31837049551411e-07	0.815086457607038	0.71	0.468	0.00990320365115334	"10"	"TMUB1"	"P"
"P:r1@CLIC4"	1.36810362899783e-07	1.39148071860032	0.838	0.908	0.010276784029943	"11"	"CLIC4"	"P"
"P:r1@ASAP2"	1.37947690686526e-07	1.24037697074976	0.473	0.261	0.0103622166812998	"10"	"ASAP2"	"P"
"P:r1@FGF2"	1.38816370784982e-07	1.18709179428513	0.57	0.354	0.0104274693242555	"10"	"FGF2"	"P"
"P:r1@ALDOC"	1.40125120923461e-07	1.1231553948893	0.298	0.176	0.0105257787084076	"9"	"ALDOC"	"P"
"D:r1@ADDG06169703236.R"	1.41076498414966e-07	0.665347280084172	0.579	0.447	0.010597243331437	"9"	"ADDG06169703236.R"	"D"
"D:r1@ADDG11061966066.B"	1.41368936280413e-07	0.560052012340208	0.727	0.61	0.0106192103865757	"9"	"ADDG11061966066.B"	"D"
"P:r1@FNBP1"	1.42433163690459e-07	1.14097835948418	0.495	0.281	0.0106991519569362	"10"	"FNBP1"	"P"
"P:r1@KLF7"	1.43161879372001e-07	1.5669092551276	0.398	0.197	0.0107538908927866	"10"	"KLF7"	"P"
"P:r1@SLC38A2"	1.43508499990715e-07	0.594883443108657	0.903	0.767	0.0107799279938025	"10"	"SLC38A2"	"P"
"P:r1@RHOBTB1"	1.47868276599667e-07	1.67814287854038	0.258	0.097	0.0111074213333372	"10"	"RHOBTB1"	"P"
"P:r1@ADDG0X019670517.R,r2@SH3KBP1"	1.48419795814565e-07	0.860969705283875	0.293	0.169	0.0111488498022027	"9"	"ADDG0X019670517.R,r2@SH3KBP1"	"P"
"P:r1@PKN1"	1.50311888284622e-07	0.960829952556702	0.71	0.509	0.0112909781122759	"10"	"PKN1"	"P"
"P:r1@MTMR2"	1.51268575862726e-07	1.21152959400595	0.495	0.276	0.0113628416130804	"10"	"MTMR2"	"P"
"P:r1@SERINC3"	1.53622438459126e-07	0.55380207398423	0.925	0.823	0.0115396567097342	"10"	"SERINC3"	"P"
"P:r1@ADDG04002907823.R"	1.5838910449747e-07	1.0581885059433	0.495	0.268	0.0118977143625365	"10"	"ADDG04002907823.R"	"P"
"P:r1@TGFBR3L"	1.59165002733441e-07	1.11640564544248	0.26	0.149	0.0119559975103279	"9"	"TGFBR3L"	"P"
"P:r1@C11orf49"	1.66128676481875e-07	1.17402352495514	0.505	0.3	0.012479087791289	"10"	"C11orf49"	"P"
"P:r1@TMEM267"	1.6834464525646e-07	1.27460080424412	0.548	0.329	0.0126455447177295	"10"	"TMEM267"	"P"
"P:r1@ARFGAP3"	1.70152078625543e-07	0.67668449589292	0.871	0.653	0.0127813136901149	"10"	"ARFGAP3"	"P"
"P:r1@HIST1H4K"	1.71259889752196e-07	0.618480720969892	0.496	0.344	0.0128645291385157	"7"	"HIST1H4K"	"P"
"P:r1@MRPL54"	1.73507368058639e-07	0.669586770223357	0.849	0.691	0.0130333529664608	"10"	"MRPL54"	"P"
"P:r1@MUS81"	1.73998513017881e-07	1.30400582395689	0.398	0.199	0.0130702463023642	"10"	"MUS81"	"P"
"P:r1@C17orf49"	1.77130959572701e-07	0.590882319189653	0.925	0.824	0.0133055462902226	"10"	"C17orf49"	"P"
"P:r1@GREM2"	1.77289366450461e-07	0.935032705011843	0.258	0.094	0.0133174453396593	"10"	"GREM2"	"P"
"P:r1@GNAI3"	1.8359867538367e-07	0.620051581372305	0.849	0.657	0.0137913816987952	"10"	"GNAI3"	"P"
"P:r1@TRNAU1AP"	1.88925479723164e-07	0.984836968896185	0.57	0.334	0.0141915152603649	"10"	"TRNAU1AP"	"P"
"P:r1@ARHGAP21"	1.90032367159616e-07	0.645685424939329	0.537	0.403	0.0142746613239289	"9"	"ARHGAP21"	"P"
"P:r1@NAGK"	1.93577048151915e-07	0.641022165336705	0.774	0.604	0.0145409271260274	"10"	"NAGK"	"P"
"P:r1@PTPRK"	1.9417979191431e-07	0.879242298731545	0.409	0.282	0.0145862034292272	"9"	"PTPRK"	"P"
"P:r1@SLC39A13"	1.99184631869874e-07	0.901973234842641	0.699	0.489	0.0149621519921693	"10"	"SLC39A13"	"P"
"P:r1@YPEL5"	2.03743086017424e-07	0.657417052693143	0.806	0.591	0.0153045693923708	"10"	"YPEL5"	"P"
"P:r1@TSTD3"	2.07107764893619e-07	0.899269686177769	0.393	0.262	0.015557313975514	"9"	"TSTD3"	"P"
"P:r2@ACACB"	2.18146898117332e-07	0.514861618168519	0.384	0.357	0.0163865405458796	"6"	"ACACB"	"P"
"P:r1@SPAG16"	2.26070272777087e-07	0.846026151124043	0.645	0.405	0.0169817206801965	"10"	"SPAG16"	"P"
"P:r1@NGF"	2.28666462576454e-07	0.8963893116164	0.409	0.189	0.0171767386693555	"10"	"NGF"	"P"
"P:r1@ARL3"	2.30218012558065e-07	0.707150766851533	0.806	0.678	0.0172932864493242	"10"	"ARL3"	"P"
"P:r1@IFI16"	2.31378812119933e-07	0.729879786586929	0.785	0.575	0.017380482230013	"10"	"IFI16"	"P"
"P:r1@LURAP1L"	2.35943245076074e-07	1.0643219259915	0.591	0.355	0.0177233487403794	"10"	"LURAP1L"	"P"
"D:r2@ADDG04054234437.B"	2.41364600846541e-07	1.01191330467479	0.36	0.233	0.0181305847217897	"9"	"ADDG04054234437.B"	"D"
"P:r1@CDC37,r1@MIR1181"	2.43085237314269e-07	0.513178086874585	0.946	0.937	0.018259833771336	"10"	"CDC37,r1@MIR1181"	"P"
"P:r1@EFHD2"	2.44662710252079e-07	1.08064811399197	0.527	0.312	0.0183783288060054	"10"	"EFHD2"	"P"
"P:r1@MGAT4B"	2.46278100452585e-07	0.692847093970347	0.806	0.612	0.0184996720716969	"10"	"MGAT4B"	"P"
"P:r1@SLC38A6"	2.48967561595146e-07	0.6107503495138	0.397	0.253	0.0187016963243426	"9"	"SLC38A6"	"P"
"P:r1@ISCA2"	2.55701156969916e-07	0.531990011103831	0.723	0.612	0.0192075038081092	"9"	"ISCA2"	"P"
"P:r1@IFI27L2"	2.60077102111912e-07	1.2320808199778	0.765	0.8	0.0195362116793405	"11"	"IFI27L2"	"P"
"P:r1@AMZ2P1"	2.61535532015027e-07	1.3828730122934	0.441	0.234	0.0196457645583728	"10"	"AMZ2P1"	"P"
"P:r1@VPS37A"	2.64919029479816e-07	0.554988584213484	0.669	0.561	0.0198999227374353	"9"	"VPS37A"	"P"
"P:r1@SH3GL1"	2.66808442897852e-07	0.638709688740705	0.849	0.649	0.020041849805158	"10"	"SH3GL1"	"P"
"P:r1@ARL1"	2.69424299369691e-07	0.572079125863166	0.86	0.773	0.0202383450957531	"10"	"ARL1"	"P"
"P:r1@NEK9"	2.74368090735976e-07	0.622871996654609	0.504	0.57	0.0206097078718143	"6"	"NEK9"	"P"
"P:r1@EPHA4"	2.75343660278953e-07	1.0723213255296	0.285	0.171	0.0206829897291741	"9"	"EPHA4"	"P"
"P:r1@MAFF"	2.87630449341758e-07	1.43222899966584	0.323	0.143	0.0216059364632048	"10"	"MAFF"	"P"
"P:r1@MARS"	2.90415683296898e-07	0.864107926628922	0.688	0.502	0.0218151548822131	"10"	"MARS"	"P"
"P:r1@USP4"	2.91153226234725e-07	0.975896502987867	0.591	0.361	0.0218705568950739	"10"	"USP4"	"P"
"P:r1@PLAC9"	2.93254523317783e-07	0.501241379153439	0.957	0.786	0.0220284000280619	"10"	"PLAC9"	"P"
"P:r1@LIX1L"	2.97827788032954e-07	0.65123814307002	0.591	0.471	0.0223719299536714	"9"	"LIX1L"	"P"
"P:r1@APOL1"	2.99338622477242e-07	1.55384112190324	0.29	0.121	0.022485419304623	"10"	"APOL1"	"P"
"P:r1@ADDG0X021941412.F,r1@SMS"	3.0063021610964e-07	0.736125127121292	0.763	0.573	0.0225824399435079	"10"	"ADDG0X021941412.F,r1@SMS"	"P"
"P:r1@ARSK"	3.12239119019449e-07	0.764064187463357	0.479	0.352	0.023454465903384	"9"	"ARSK"	"P"
"P:r1@SOCS3"	3.17880435787027e-07	1.38415994801262	0.376	0.181	0.0238782246950141	"10"	"SOCS3"	"P"
"P:r1@SMARCAL1"	3.29028295036448e-07	1.27013278238266	0.355	0.166	0.0247156184382528	"10"	"SMARCAL1"	"P"
"P:r1@PLPP3"	3.31840085763769e-07	0.679537349208673	0.914	0.775	0.024926831722317	"10"	"PLPP3"	"P"
"D:r1@ADDG01198319467.R"	3.36605811884981e-07	1.36517007515914	0.312	0.136	0.0252848187713641	"10"	"ADDG01198319467.R"	"D"
"P:r1@ADDG20036497031.R"	3.37960501268812e-07	1.41725062207462	0.398	0.199	0.0253865789738094	"10"	"ADDG20036497031.R"	"P"
"D:r1@ADDG08026656549.R"	3.38704162717223e-07	1.14764275606494	0.256	0.15	0.0254424405908296	"9"	"ADDG08026656549.R"	"D"
"P:r1@ST6GALNAC6,r1@AL157935.2"	3.41258862013855e-07	0.648304008941958	0.753	0.543	0.0256343419378948	"10"	"ST6GALNAC6,r1@AL157935.2"	"P"
"P:r1@HAGHL"	3.42260223737689e-07	0.987018690716492	0.31	0.191	0.025709561226504	"9"	"HAGHL"	"P"
"P:r1@PRKAA1"	3.47872665720001e-07	1.22058341819503	0.591	0.368	0.0261311510308893	"10"	"PRKAA1"	"P"
"P:r1@SLC25A51"	3.60711896045502e-07	0.616310056211445	0.505	0.561	0.02709559549525	"6"	"SLC25A51"	"P"
"P:r1@RNLS"	3.61505504398979e-07	1.71462555566632	0.269	0.11	0.0271552089739381	"10"	"RNLS"	"P"
"P:r1@5-8S-rRNA.3"	3.62709065117871e-07	1.00758288407491	0.273	0.249	0.0272456168444591	"6"	"5-8S-rRNA.3"	"P"
"P:r1@RBMS2"	3.65926144548607e-07	1.34055417084118	0.312	0.135	0.0274872742000577	"10"	"RBMS2"	"P"
"P:r1@KMT5B"	3.68387409449629e-07	1.17644283354696	0.452	0.244	0.0276721570356278	"10"	"KMT5B"	"P"
"P:r1@NENF"	3.68773419059916e-07	0.807366783950959	0.824	0.971	0.0277011529195237	"11"	"NENF"	"P"
"P:r1@UQCRB"	3.68954484220425e-07	0.533215139168693	0.912	0.998	0.0277147539911856	"11"	"UQCRB"	"P"
"P:r1@LDOC1"	3.72751248293502e-07	0.902861990807409	0.667	0.495	0.027999955518063	"10"	"LDOC1"	"P"
"P:r1@NAALADL1"	3.79194044984558e-07	1.65624328061932	0.29	0.123	0.028483919077105	"10"	"NAALADL1"	"P"
"P:r1@LSM12"	3.8237824474687e-07	0.612964344512988	0.828	0.647	0.0287231066106507	"10"	"LSM12"	"P"
"P:r2@RHOC"	3.92961793018245e-07	0.587700852519737	0.612	0.473	0.0295181110061515	"9"	"RHOC"	"P"
"P:r1@TARS"	3.93793814706559e-07	0.651640301021136	0.839	0.642	0.0295806099793126	"10"	"TARS"	"P"
"P:r1@EMX2"	4.02625467316852e-07	0.994260389963628	0.38	0.257	0.03024401722844	"9"	"EMX2"	"P"
"P:r1@MYL6,r1@MYL6B"	4.03191461609869e-07	0.736851926534602	1	0.999	0.0302865330217485	"11"	"MYL6,r1@MYL6B"	"P"
"P:r2@SQSTM1"	4.10925244743147e-07	1.51581689525412	0.301	0.132	0.030867471609371	"10"	"SQSTM1"	"P"
"P:r1@NECAP2"	4.12815377678331e-07	0.859808675840589	0.624	0.405	0.0310094527250632	"10"	"NECAP2"	"P"
"P:r1@TBC1D5"	4.1320830487417e-07	0.555248561813541	0.587	0.451	0.031038968237233	"9"	"TBC1D5"	"P"
"P:r1@AIG1"	4.27467276853621e-07	0.935181295993303	0.656	0.43	0.0321100594354134	"10"	"AIG1"	"P"
"P:r1@GALK1"	4.2810220813316e-07	0.595055070298719	0.579	0.454	0.0321577535683386	"9"	"GALK1"	"P"
"P:r1@FLOT2"	4.29543345345593e-07	1.29608308070715	0.376	0.183	0.0322660074723249	"10"	"FLOT2"	"P"
"P:r1@PLEKHB2"	4.36776299302803e-07	1.07125143393536	0.495	0.277	0.0328093252747287	"10"	"PLEKHB2"	"P"
"P:r1@SETD7"	4.47157638036769e-07	1.05316067577812	0.602	0.38	0.033589140296408	"10"	"SETD7"	"P"
"P:r1@ISG15"	4.50391018953578e-07	0.797771544316385	0.763	0.554	0.0338320221707359	"10"	"ISG15"	"P"
"P:r1@EIF4G1"	4.5203963850032e-07	0.748389159563902	0.817	0.759	0.0339558615252285	"10"	"EIF4G1"	"P"
"P:r1@PPME1"	4.59432390794623e-07	0.61588934688002	0.118	0.497	0.0345111828993197	"11"	"PPME1"	"P"
"P:r1@SNRNP35"	4.61235223941543e-07	1.10792497572329	0.538	0.318	0.0346466063168169	"10"	"SNRNP35"	"P"
"P:r1@HLA-DPB1"	4.67841355779097e-07	1.34682450476975	0.312	0.136	0.0351428391220584	"10"	"HLA-DPB1"	"P"
"P:r1@CLSTN1"	4.80904042899936e-07	1.01175198848603	0.559	0.335	0.0361240689905145	"10"	"CLSTN1"	"P"
"P:r1@SEPTIN10"	4.83645819011387e-07	0.642695778461034	0.828	0.642	0.0363300229866784	"10"	"SEPTIN10"	"P"
"P:r1@UBE2T"	4.90497200110315e-07	0.873671016907761	0.31	0.192	0.0368446781806865	"9"	"UBE2T"	"P"
"P:r1@MIA2"	4.91276564081371e-07	0.501922025228083	0.303	0.283	0.0369032216641004	"5"	"MIA2"	"P"
"P:r1@C15orf41"	5.08289087735771e-07	1.57389053856727	0.333	0.15	0.0381811514034479	"10"	"C15orf41"	"P"
"P:r1@RPSAP58"	5.18669081863133e-07	1.5073290825606	0.676	0.718	0.038960865422313	"11"	"RPSAP58"	"P"
"P:r1@ATF6B"	5.21582530618373e-07	0.913247528068629	0.645	0.436	0.0391797149524604	"10"	"ATF6B"	"P"
"P:r2@UBTF"	5.35187754329565e-07	1.11096968116762	0.473	0.27	0.0402016985419739	"10"	"UBTF"	"P"
"P:r1@TGDS"	5.49869590265617e-07	0.569514766046766	0.253	0.227	0.0413045540119824	"5"	"TGDS"	"P"
"P:r1@AKIP1"	5.5100416602299e-07	0.879595181175093	0.613	0.397	0.0413897799391489	"10"	"AKIP1"	"P"
"P:r1@PDAP1"	5.52928551326445e-07	0.51930883834415	0.968	0.845	0.0415343339899886	"10"	"PDAP1"	"P"
"P:r1@APBB1"	5.53119274961935e-07	1.52244584786761	0.43	0.231	0.0415486605773157	"10"	"APBB1"	"P"
"P:r1@PLCD3"	5.62539164888911e-07	0.998817258539314	0.281	0.165	0.0422562544489603	"9"	"PLCD3"	"P"
"P:r1@PIM1"	5.68863095533135e-07	1.07760332358617	0.602	0.406	0.0427312891471625	"10"	"PIM1"	"P"
"P:r1@CSNK1D"	5.73192913125406e-07	0.714436287007944	0.742	0.521	0.0430565320552411	"10"	"CSNK1D"	"P"
"P:r1@THY1"	5.81851133623286e-07	1.16689133524243	0.809	0.922	0.0437069116043804	"11"	"THY1"	"P"
"P:r1@PTRHD1"	5.82787775106385e-07	0.784378565103007	0.774	0.654	0.0437772693026663	"10"	"PTRHD1"	"P"
"P:r2@MYL6B"	5.91065600281635e-07	0.87596522576375	0.806	0.646	0.0443990746963556	"10"	"MYL6B"	"P"
"P:r1@MAP2K3"	5.93308839423242e-07	1.31113761857895	0.505	0.305	0.0445675800909557	"10"	"MAP2K3"	"P"
"P:r1@ZNF746"	6.22039853016467e-07	1.06340056845891	0.26	0.151	0.046725767639038	"9"	"ZNF746"	"P"
"P:r1@LINC00467"	6.22077714734945e-07	0.881435339136905	0.343	0.223	0.0467286116977448	"9"	"LINC00467"	"P"
"P:r1@TRIM47"	6.31070711822695e-07	0.784553426066338	0.364	0.238	0.0474041386599854	"9"	"TRIM47"	"P"
"P:r1@THRA"	6.6287099301402e-07	0.941553778707627	0.677	0.503	0.0497928803822342	"10"	"THRA"	"P"
"P:r1@EIF2A"	6.64698718628201e-07	0.662036330340444	0.892	0.736	0.0499301736471946	"10"	"EIF2A"	"P"
"P:r1@MICA"	6.66727130515522e-07	0.692155382128525	0.558	0.454	0.0500825418629345	"9"	"MICA"	"P"
"P:r1@ESYT2"	6.76111390881583e-07	1.03317158374889	0.538	0.341	0.0507874593488519	"10"	"ESYT2"	"P"
"P:r1@NAGPA"	6.90934989931148e-07	1.40225479561852	0.312	0.14	0.0519009636386581	"10"	"NAGPA"	"P"
"P:r1@PRKCI"	7.08586744288078e-07	1.04884307406023	0.559	0.346	0.0532269104706875	"10"	"PRKCI"	"P"
"P:r1@ANAPC15"	7.24271591654529e-07	0.982017236547855	0.527	0.309	0.0544051091503133	"10"	"ANAPC15"	"P"
"P:r1@RBM4"	7.26009311823195e-07	0.699818409932402	0.817	0.655	0.054535641476223	"10"	"RBM4"	"P"
"P:r1@NMT1"	7.28923715434304e-07	0.609701342674533	0.579	0.466	0.0547545627322786	"9"	"NMT1"	"P"
"P:r1@HOMER3"	7.38459796375987e-07	0.797194384323512	0.71	0.5	0.055470884524375	"10"	"HOMER3"	"P"
"P:r1@AARS"	7.38490704374313e-07	0.615392257656708	0.796	0.603	0.0554732062404853	"10"	"AARS"	"P"
"P:r1@SLK"	7.56472006639218e-07	0.731889576592386	0.517	0.385	0.0568239077227181	"9"	"SLK"	"P"
"P:r1@OSBPL1A"	7.6401589480422e-07	1.1495549275252	0.516	0.314	0.0573905819700086	"10"	"OSBPL1A"	"P"
"P:r1@MAPK14"	7.82384440268199e-07	0.7063412964793	0.409	0.277	0.0587703719996263	"9"	"MAPK14"	"P"
"P:r1@CTF1"	7.86847161672701e-07	1.39313722999534	0.387	0.203	0.0591055982433683	"10"	"CTF1"	"P"
"P:r1@KDM5A"	7.88217162756165e-07	0.925070490506867	0.538	0.316	0.0592085086147548	"10"	"KDM5A"	"P"
"P:r1@ANGPT1"	7.99076578050773e-07	0.805455952736763	0.504	0.384	0.0600242353134399	"9"	"ANGPT1"	"P"
"P:r1@BCKDK"	8.12962673830258e-07	0.62406655670017	0.796	0.62	0.0610673171701075	"10"	"BCKDK"	"P"
"P:r1@LY6E"	8.18845293953392e-07	0.683037218636749	0.853	0.991	0.0615092019458969	"11"	"LY6E"	"P"
"P:r1@FAM50B"	8.28384123755438e-07	0.824294255293299	0.401	0.273	0.0622257302241372	"9"	"FAM50B"	"P"
"P:r1@TRIM8"	8.28673625131131e-07	1.05028017430242	0.634	0.444	0.0622474766989752	"10"	"TRIM8"	"P"
"P:r1@SSH3"	8.46731236445164e-07	1.88776044067458	0.312	0.147	0.0636039102880514	"10"	"SSH3"	"P"
"P:r1@YIPF5"	8.60659254629444e-07	0.646483628493598	0.849	0.68	0.0646501412299999	"10"	"YIPF5"	"P"
"P:r1@MEAF6"	8.6334473202308e-07	0.589600147243943	0.828	0.662	0.0648518662353777	"10"	"MEAF6"	"P"
"P:r1@PPP1R14B"	8.64225812095715e-07	0.898976473999464	0.809	0.961	0.0649180503271938	"11"	"PPP1R14B"	"P"
"P:r1@AP002026.1"	8.67971208463081e-07	0.918955023812514	0.273	0.16	0.0651993932661212	"9"	"AP002026.1"	"P"
"P:r1@ARHGEF12"	8.73381417234879e-07	1.04834067931396	0.559	0.357	0.0656057919184324	"10"	"ARHGEF12"	"P"
"P:r1@USO1"	8.80543024988027e-07	0.570825779165268	0.86	0.751	0.0661437504080256	"10"	"USO1"	"P"
"P:r1@SKA2"	8.90961960622781e-07	0.689765371304001	0.43	0.303	0.0669263895961015	"9"	"SKA2"	"P"
"P:r1@GATAD2A"	9.05005513772429e-07	1.40575961603116	0.323	0.148	0.0679812991780435	"10"	"GATAD2A"	"P"
"P:r1@C1orf54"	9.25251736387339e-07	1.15113671464217	0.591	0.41	0.0695021346822077	"10"	"C1orf54"	"P"
"P:r1@DYNLT3"	9.30539027390674e-07	0.867258665174605	0.677	0.484	0.0698993001205053	"10"	"DYNLT3"	"P"
"P:r1@ITGBL1"	9.4526734184822e-07	0.586998794508709	0.71	0.435	0.0710056469176128	"10"	"ITGBL1"	"P"
"P:r1@MPHOSPH6"	9.58948727468082e-07	0.885045671049259	0.405	0.282	0.0720333515612199	"9"	"MPHOSPH6"	"P"
"P:r1@FAM171B"	9.70384098257526e-07	1.13320340014491	0.462	0.252	0.0728923423088106	"10"	"FAM171B"	"P"
"P:r1@AC093673.1"	9.92803797527087e-07	1.03441224435696	0.527	0.315	0.0745764428588422	"10"	"AC093673.1"	"P"
"P:r1@CDK7"	9.99979010392419e-07	1.35410064399472	0.452	0.257	0.0751154233236473	"10"	"CDK7"	"P"
"P:r1@PKIG"	1.00641965422923e-06	1.04032709001172	0.505	0.29	0.0755992251667373	"10"	"PKIG"	"P"
"P:r1@ADDG12054401419.F"	1.01153440630597e-06	1.64746412269396	0.312	0.147	0.0759834299984859	"10"	"ADDG12054401419.F"	"P"
"P:r1@TJP1"	1.01701751653417e-06	0.690728474082277	0.806	0.629	0.0763953047894975	"10"	"TJP1"	"P"
"P:r1@TMEM127"	1.02304737288576e-06	0.877689922813931	0.591	0.362	0.0768482495090599	"10"	"TMEM127"	"P"
"P:r1@SEC22C"	1.05810713511834e-06	0.579778034535306	0.541	0.412	0.0794818336686845	"9"	"SEC22C"	"P"
"P:r1@RMC1"	1.07170204879162e-06	0.529563344373628	0.275	0.25	0.0805030427990803	"5"	"RMC1"	"P"
"P:r1@ANKLE2"	1.07492814947245e-06	1.28573093350875	0.591	0.377	0.0807453778039219	"10"	"ANKLE2"	"P"
"P:r1@FAAP20"	1.07995459971769e-06	0.880864308196083	0.765	0.884	0.081122949666994	"11"	"FAAP20"	"P"
"P:r1@COL4A2"	1.08697686735855e-06	0.520759985528825	0.457	0.471	0.0816504413453723	"6"	"COL4A2"	"P"
"P:r1@PNPLA8"	1.09946376566879e-06	0.701565328950008	0.468	0.53	0.0825884196857426	"6"	"PNPLA8"	"P"
"P:r1@GSDME"	1.10748467947725e-06	1.21580121152753	0.516	0.308	0.0831909266682922	"10"	"GSDME"	"P"
"P:r1@IFI27"	1.11377065292947e-06	1.09785775731989	0.581	0.399	0.0836631101361031	"10"	"IFI27"	"P"
"P:r1@ILF3-DT"	1.13787421724841e-06	0.51495958449642	0.313	0.195	0.085473697577049	"7"	"ILF3-DT"	"P"
"P:r1@BAD"	1.13909546621942e-06	0.574970216623809	0.86	0.696	0.0855654341360041	"10"	"BAD"	"P"
"P:r2@COL1A1"	1.14319408768665e-06	1.34805256281819	0.333	0.156	0.0858733102847584	"10"	"COL1A1"	"P"
"P:r1@CD47"	1.16795034656175e-06	0.526673956670099	0.752	0.689	0.0877329261826789	"9"	"CD47"	"P"
"P:r1@LINC01278"	1.16836508421758e-06	1.56574405423479	0.398	0.206	0.087764080031172	"10"	"LINC01278"	"P"
"P:r1@RIT1"	1.17956693911551e-06	1.07855250680751	0.452	0.252	0.0886055297655396	"10"	"RIT1"	"P"
"P:r1@VPS35"	1.18938531506592e-06	0.621174652609579	0.86	0.7	0.0893430567118064	"10"	"VPS35"	"P"
"P:r1@ERF,r1@AC006486.1"	1.19686230645485e-06	1.53026391672101	0.323	0.153	0.0899047058739688	"10"	"ERF,r1@AC006486.1"	"P"
"P:r1@BAG6"	1.21135579752783e-06	0.938821637921998	0.613	0.441	0.0909934134428977	"10"	"BAG6"	"P"
"P:r1@HSD3B7"	1.23984498541345e-06	1.27217303937739	0.366	0.179	0.0931334357693019	"10"	"HSD3B7"	"P"
"P:r1@CAST"	1.24800843520048e-06	0.525628821774826	0.925	0.85	0.0937466496269542	"10"	"CAST"	"P"
"P:r1@RIC8A,r1@MIR6743"	1.25552944796392e-06	0.862958259844097	0.634	0.466	0.0943116055427055	"10"	"RIC8A,r1@MIR6743"	"P"
"P:r1@ABRACL"	1.26823192261187e-06	0.847533408100196	0.393	0.267	0.0952657773308356	"9"	"ABRACL"	"P"
"P:r1@TMEM106C"	1.30364177345538e-06	2.49805508372359	0.338	0.162	0.0979256590966477	"11"	"TMEM106C"	"P"
"P:r1@UBXN6"	1.30946875082178e-06	1.12514731912812	0.538	0.329	0.09836336415548	"10"	"UBXN6"	"P"
"P:r1@LURAP1L"	1.3128005706292e-06	0.61555709175278	0.496	0.354	0.0986136404639534	"9"	"LURAP1L"	"P"
